created_at,text,author_id,username
2022-12-16 02:58:28,ワーワー言うとります  お時間です  さようなら  #ナインティナインANN https://t.co/DjXYC73Xuc,892470857922039809,kojijikof
2022-12-16 02:58:26,わーわー言うとりますお時間ですさようなら お疲れさまでした #ナインティナインANN,1394579828519489539,LNEZ2KRgMbjbzAR
2022-12-16 02:58:24,わーわー言うとります お時間です さようなら #ナインティナインANN,876737719317127168,marvel_0733
2022-12-16 02:58:13,感動をありがとうございました　#ナインティナインANN,715187364193132544,14millibar
2022-12-16 02:58:10,チャレンジと挑戦は大事よ  #ナインティナインANN,798386249228697600,reizeruda
2022-12-16 02:58:09,わーわー #ナインティナインANN,742572818,bakatare1242
2022-12-16 02:58:09,わーわー言うとります お時間です さようなら👋  ＃ナインティナインANN,2433394160,Goenji_10530
2022-12-16 02:58:07,来週は　#岡1グランプリ　堤下選手が怪我による欠場と劇場版ほんとうにあった怖い話～事故物件芸人3～勢の勢いがどうなるのか。再来週はディレクターさんのキューでブース入ってくる男性芸人さんが来ます　#ナインティナインANN,139108218,delusiondice
2022-12-16 02:58:04,#ナインティナインANN わーわー,1254891821806714880,3rd_fuzokuyarou
2022-12-16 02:58:02,来週はSPウィーク！ 絶対に聴くよーに！ わーわーゆーとります✨ お時間です✨ さようなら✨  #ナインティナインANN,400231549,hirokitty_z
2022-12-16 02:58:01,わーわー言うとります お時間です さようなら(˘ω˘)ｽﾔｧ… #ナインティナインANN,167794161,celestite_blu
2022-12-16 02:58:01,今日も楽しい生放送✨ おじさんVSリスナーの応酬は面白かったけどなぁ😅 さぁ来週は岡ー１だし楽しみだ✨ ではさようなら👋　#ナインティナインANN,910078004839116800,yellgun0606
2022-12-16 02:58:01,わーわー #ナインティナインANN,1479974333380689924,babylistenerkun
2022-12-16 02:58:00,わーわー言うとります❗お時間です‼️さようなら👋 岡村さん、矢部さんお疲れさまでしたm(__)m来週は岡ｰ１😍たのしみぃー #ナインティナインANN,1732364796,2006Checkmate10
2022-12-16 02:58:00,俺15年後、美輪明宏みたいなポジションにいると思うねん #ナインティナインANN,114220413,UpupuofA
2022-12-16 02:58:00,わーわー！ 来週は遂に、岡-1グランプリ！ お疲れ様でした！ #ナインティナインANN,1189372978909155328,slap_no_taigun
2022-12-16 02:58:00,食べたことないしチーズ牛丼食べてみよかな？わーわー   #ナインティナインANN,119783561,odatomoo
2022-12-16 02:58:00,わーわ言うております。 お時間です。さようなら〜👋👋  #ナインティナインANN,901417354730496000,nauman_0954
2022-12-16 02:58:00,わーわー言うとります！ お時間です！ さようなら。 ナインティナインさん、スタッフの皆さん、リスナーの皆さん 今夜もお疲れ様でした。 来週は岡-1グランプリよろしくお願いします。 #ナインティナインANN,2823522787,odyabs310
2022-12-16 02:58:00,わーわー言うとります！ お時間です！ さようなら！  お疲れ様でした！ #ナインティナインANN,1393917341214199813,WatWatgifu
2022-12-16 02:57:56,がんばれ☺️ #ナインティナインANN,1394579828519489539,LNEZ2KRgMbjbzAR
2022-12-16 02:57:56,俺の着てるダウン軽過ぎて、着たら体重ちょっと減んねん #ナインティナインANN,114220413,UpupuofA
2022-12-16 02:57:47,岡村氏は機器を自分で管理してないので弱すぎる(笑)  #ナインティナインANN,121609652,gokura03
2022-12-16 02:57:45,なんかいい話 どこまで上手くなるんかな  #ナインティナインANN,1479974333380689924,babylistenerkun
2022-12-16 02:57:45,岡村おじいちゃんの場合デジタル機器に謎のトラブル起きて振り回されるのがｗ #ナインティナインANN,1030692382990249985,alan_frost8593
2022-12-16 02:57:40,年内石田教授はいらっしゃらないんですね  #ナインティナインANN,1120114713470177280,splendidcurry
2022-12-16 02:57:30,チャレンジすること大事 #ナインティナインANN,2182526706,RADIOJUNKANN
2022-12-16 02:57:00,スマホも3ヶ月充電してないわwwww #ナインティナインANN,784321230,503227
2022-12-16 02:56:56,たむけんは芸人をやめへんでー！？ #jolf #radiko #ナインティナインANN,121164287,kabachang
2022-12-16 02:56:40,これで通常コーナーの放送は今年最後ということですね　今年も笑わせて頂き職人の皆様ありがとうございました  #ナインティナインANN,727870597682712576,onkoh_ando
