created_at,text
2022-01-24 16:30:04,75畳位の楽屋に、吾郎店長とつよぽんが同じ方向見て、話してる訳じゃないけど和やかに並んで座ってたんだ😀#黒沢かずこ さんが目撃してた20代のロハスすぎる2人😊 #THETRAD #稲垣吾郎
2022-01-24 16:30:02,ゴブゴブｗジャケットが２人仲良しのヤツだよねｗ #THETRAD
2022-01-24 16:30:02,75畳の楽屋でロハスが隣同士に座って同じ方向を向いてる…黒沢さんじゃなくても忘れないかも😂想像したら…なかなかの絵面だよ。さすがロハス💗💛#THETRAD#稲垣吾郎
2022-01-24 16:30:02,ミポリンさんになりたくて#THETRAD
2022-01-24 16:30:02,中山美穂さんになりたかった黒沢さん。「目元、似てるよね。目だけね(笑)」 #稲垣吾郎 #吉田明世 #tokyofm #THETRAD
2022-01-24 16:29:54,ダウンタウンが2人で歌ってる歌ってGeisya Girlsしか知らないwww #THETRAD #稲垣吾郎
2022-01-24 16:29:54,黒沢かずこさん面白すぎるんだけど #THETRAD
2022-01-24 16:29:53,黒沢さんテンション高い⤴️話しが止まらない😄昔、広ーーーーい部屋で吾郎店長とつよぽんが同じ方向を見てたって話しが面白い〜〜🤣🤣 #THETRAD#稲垣吾郎
2022-01-24 16:29:51,黒沢さん、色々と若い時のエピソードありがとうございます😊剛くんとの楽屋エピも#THETRAD#黒沢かずこ#稲垣吾郎 #草彅剛
2022-01-24 16:29:39,75畳の楽屋でつよぽんの縁側夫婦してたww#THETRAD#稲垣吾郎 #草彅剛#SMAPのコンサートの楽屋#黒沢かずこ
2022-01-24 16:29:38,話が尽きない😉楽しかったよ〜〜👏👏👏#THETRAD #稲垣吾郎
2022-01-24 16:29:36,75畳の広い会議室で隣り同士の吾郎店長とつよポン黒沢さん 懐かしいお話を熱弁…😂ありがとう〜楽しい😆 #THETRAD
2022-01-24 16:29:35,縁側の老夫婦のようなロハス🤣#THETRAD
2022-01-24 16:29:34,人志🤓 #THETRAD
2022-01-24 16:29:32,小学校の時になりたかったのは中山美穂さん。＃THETRAD　＃TOKYOFM　＃稲垣吾郎　＃吉田明世
2022-01-24 16:29:28,75畳の楽屋の話面白い😂黒沢さん、ずっと言いたかったんだね⤴️#THETRAD#稲垣吾郎
2022-01-24 16:29:27,楽屋のロハス縁側の老夫婦 笑#THETRAD #TOKYOFM #稲垣吾郎 #吉田明世
2022-01-24 16:29:25,松本さんの声！若いアイドルチック#THETRAD #稲垣吾郎 #吉田明世 #tokyofm
2022-01-24 16:29:23,今の松本さんは鍛えすぎてて知らない松本さん(笑)黒沢さんにとってはかわいいひとし(笑) #稲垣吾郎 #吉田明世 #tokyofm #THETRAD
2022-01-24 16:29:22,楽屋にお邪魔したら…✨広ーい楽屋なのにロハスが隣同士に座って同じ方向を見ていた…✨何というエモいエピソード💛😂😍🥰黒沢さん教えてくれてありがとうございます💛 #THETRAD
2022-01-24 16:29:21,だだっ広い楽屋で隣同士に座り、黙ってまっすぐ前を見ている2人…さすがロハス（笑）#THETRAD #稲垣吾郎 #草彅剛
2022-01-24 16:29:17,吾郎店長とつよぽんは楽屋一緒だったんだよね。昔SMAPファンの母親から教えてもらったの思い出した☺️ #THETRAD
2022-01-24 16:29:15,７５畳くらいの広い楽屋に吾郎さんと剛くんが同じ方向向いて隣り合わせに座ってた😍　森三中の黒沢さんの吾郎さんのエピのお話面白い💞　#THETRAD
2022-01-24 16:29:12,SMAPのコンサートに黒沢さん達が行った時、楽屋で何もしゃべらないで、草彅さんと同じ方向に座っていたのね。20代のころから老夫婦のようなロハスな二人😊#THETRAD #稲垣吾郎 #草彅剛 #SMAP
2022-01-24 16:29:11,ダウンタウン。#THETRAD
2022-01-24 16:29:10,75畳くらいある会議室につよぽんと横並びで同じ方向みてポツンと座ってた🤣#THETRAD #TOKYOFM #稲垣吾郎 #吉田明世
2022-01-24 16:29:09,あ、松ちゃんｗｗ #THETRAD
2022-01-24 16:29:09,75畳くらいの広い部屋にクサナギと2人で隣同士で同じ方向転換をむいて座ってた😊😊縁側の老夫婦だからね#THETRAD　#TOKYOFM#稲垣吾郎 　#吉田明世#黒沢かずこ
2022-01-24 16:29:08,#THETRAD黒沢さんの音楽話しに入るまでの序章が長いｗｗ楽しかったｗｗ
2022-01-24 16:29:07,45歳になったら言いたいことを言おうと思った #黒沢かずこ さん✨言おう! 言おう! と吾郎店長🤗✨若き日の優しい吾郎さんのエピソードで盛り上がる💖もっと聞きたい🥰#THETRAD #TOKYOFM #稲垣吾郎 #吉田明世
2022-01-24 16:29:07,鈴木おさむさんと大島さんの結婚の報告を森三中の3人も一緒にしに行ったら、75畳もある楽屋で吾郎さんと剛くんが同じ方向を向いて黙ってでも居心地良さそうに座ってたと。笑鈴木おさむさんは呼び捨てなんだ笑#THETRAD #稲垣吾郎 #吉田明世 #tokyofm  #黒沢かずこ
2022-01-24 16:29:04,広っい楽屋で草彅さんと吾郎さんが同じ方向を向いて座っていた。縁側の老夫婦だからと吾郎さん。二人揃って同じ方向を向いて何も喋らずでも幸せそうだった。見たい！！！ #黒沢かずこ #稲垣吾郎 #THETRAD
2022-01-24 16:29:01,75畳ひろっ😃 #THETRAD
2022-01-24 16:28:57,75畳くらいある部屋(楽屋？)で剛くんと2人でひとつ空けた席で並んで座っていた吾郎店長😁剛くんとは楽屋がずっと一緒だったのですもんね😊何も話さなくてもずっといられる2人☺️#THETRAD#稲垣吾郎
2022-01-24 16:28:57,楽しそうw進行してっ！て😅#THETRAD
2022-01-24 16:28:56,黒沢さん、ロハスの楽屋での素晴らしいほっこりエピソードありがとう🤣💕笑 #THETRAD
2022-01-24 16:28:55,音楽の話を中心にって楽しい会話で レコード店って 忘れて聞いてました🤣#THETRAD#黒沢かずこ#稲垣吾郎#吉田明世
2022-01-24 16:28:52,BARのオーナーの時代の話から楽しいわ〜💕 #THETRAD
2022-01-24 16:28:52,SMAPさん、ギュッと集まり気味😉#THETRAD
2022-01-24 16:28:52,黒沢さんカワイイな #THETRAD
2022-01-24 16:28:50,#THETRAD #TOKYOFM #稲垣吾郎 #吉田明世楽屋75畳もあったんだ
2022-01-24 16:28:49,ちょ、松本さんにこんな可愛い時代があったのか#THETRAD
2022-01-24 16:28:49,75畳くらいの楽屋だった😄ロハス縁側の老夫婦💗💛うんうん#THETRAD
2022-01-24 16:28:45,ロハス🌿尊い💕 #稲垣吾郎 #草彅剛THE TRAD | TOKYO FMhttps://t.co/oVxQQU4oFh#radiko #THETRAD #稲垣吾郎 #吉田明世
2022-01-24 16:28:43,🤣🤣🤣🤣🤣#THETRAD#稲垣吾郎＃森三中
2022-01-24 16:28:41,#黒沢かずこ さん、森三中を代表して話してる🤗Goro's Bar の話ブス恋の話ライブ会場で鈴木おさむさん結婚報告に行ったら、75畳位の広い楽屋で草彅さんと並んで同じ方向向いて無言で座っていた20代から縁側の老夫婦、即ちSMAPのロハスです💗💛⭐#THETRAD #稲垣吾郎 #SMAP #新しい地図
2022-01-24 16:28:38,75畳の楽屋で同じ方向向いて座ってるロハスw#THETRAD
2022-01-24 16:28:38,ロハス☺️ #THETRAD
