created_at,text
2023-01-15 10:02:48,おはようございます ガラガラ声はボヘミアン派です
2023-01-15 10:02:48,安住さん 声がつらそうだねえ安住紳一郎の日曜天国  tbsラジオ    
2023-01-15 10:02:50,だっしんおーるないっ 
2023-01-15 10:02:50,確かに安住さん声が鼻声だ
2023-01-15 10:02:50,鼻声も余すところなく活用
2023-01-15 10:02:50,東野英治郎というと水戸黄門しか思いつかない
2023-01-15 10:02:52,安住さんおかえりなさーい まだ 喉の調子が良くないのねー 今日も聞くよー 
2023-01-15 10:02:52,期間限定若者放置モノマネ
2023-01-15 10:02:52, 続くんかいっ  
2023-01-15 10:02:52,だいぶ鼻声ですよ 
2023-01-15 10:02:52,安住氏まだ鼻声ね ムリしないでね 
2023-01-15 10:02:53,とうのえいじろう  白い巨塔  ご隠居じゃなくて  
2023-01-15 10:02:53,鼻声だけれども二人そろってよかったよかった
2023-01-15 10:02:54,水戸黄門現る  
2023-01-15 10:02:55,みのもんたのダンシングオールナイト歌ってください 
2023-01-15 10:02:56,局長待遇ものすごい鼻声だけどそれが面白いw 
2023-01-15 10:02:56,theはいるんだっけ おはようございます 
2023-01-15 10:02:56,安住さんまだ声が 本調子じゃない所ですが 王 おかえりなさい  
2023-01-15 10:02:57,わからん
2023-01-15 10:02:57,かすれ声を活かして東野英治郎のモノマネをする安住局長 おはようございますwww 
2023-01-15 10:02:59,おはようございます 局長 あけましておめでとうございます 今年もよろしくお願いします 
2023-01-15 10:02:59,大変な状況も炎上してらして
2023-01-15 10:02:59,安住さんおかえりなさいwwwものまねからスタート
2023-01-15 10:03:00,おはようございます 安住アナは お帰りなさい やっぱり 声がまだ本調子じゃないね 
2023-01-15 10:03:00,   局長待遇殿 声が本調子ではないなぁ 昨夜の
2023-01-15 10:03:00,安住さん 声がまだ鼻声ですね 
2023-01-15 10:03:01,安住紳一郎の日曜天国│tbsラジオ    
2023-01-15 10:03:01,
2023-01-15 10:03:02,安住紳一郎の日曜天国  tbsラジオ    
2023-01-15 10:03:02,東教授  
2023-01-15 10:03:02,唐沢さんバージョンでは 石坂浩二さんの役ですよね 東野さん 
2023-01-15 10:03:04,おはよう御座います
2023-01-15 10:03:04,0週ぶりなのか 安住さん 少しゆっくり休めたのなら良かった 普段 働き過ぎなのよね 安住紳一郎の日曜天国  tbsラジオ    
2023-01-15 10:03:07,ラジオで聞くと 声の違和感聞き取りますね
2023-01-15 10:03:07,安住しゃん おかえりなさい
2023-01-15 10:03:07,おはようございます安住氏鼻声だなぁ私もコロナになった時一週間位だとまだ体調しんどかった 
2023-01-15 10:03:07,水戸黄門が全く出てこないのがすげえ  
2023-01-15 10:03:08,期間限定ものまねブーム
2023-01-15 10:03:09,喉の調子が悪いのを利用してモノマネする安住さん
2023-01-15 10:03:09,水戸黄門でなくて白い巨塔
2023-01-15 10:03:10,東野英治郎はわからなかったけどダンシングオールナイトは分かったw 
2023-01-15 10:03:11,ラジオで聴くとやっぱりまだ声に違和感ありますね東野英治郎化
2023-01-15 10:03:12,松の内は過ぎましたが安住さん明けましておめでとうございます
2023-01-15 10:03:13,似てるかなぁわからんわからん  
2023-01-15 10:03:13,安住さんコロナお疲れ様でした普通の風邪と違って声しばらく戻らないよ あれ
2023-01-15 10:03:13,ん やっぱりちょっと声が違う感じ
2023-01-15 10:03:14,
2023-01-15 10:03:14,若いのでイメージできない  
2023-01-15 10:03:14,おはようございます安住さんまだ商売道具のお声が
2023-01-15 10:03:14,安住さんお帰りなさい  
2023-01-15 10:03:15,おはようございます安住アナご復帰おめでとうございます今年もよろしくお願い致します
2023-01-15 10:03:15,確かにまだ鼻声 おだいじに  
2023-01-15 10:03:16,おはようございます  
2023-01-15 10:03:16,安住さん鼻声
2023-01-15 10:03:17,年末の振り返りにやりそうな似てない物真似www 
2023-01-15 10:03:18,黄門様だね ちょっと似てる 
2023-01-15 10:03:18,安住アナお帰りなさいませ ただ声が調子よろしくないようですね  gt    t   
2023-01-15 10:03:19,安住さんラジオだと余計に鼻声なの分かりますねしっかり治りますように くれぐれもお大事に 
2023-01-15 10:03:20,黄門様かいw 
2023-01-15 10:03:20,安住さん 鼻声で誰だか分からなかった  笑 
2023-01-15 10:03:22,白い巨塔押すなぁ   
2023-01-15 10:03:22,東野英治郎さん 私の中では黄門様なんだよな
2023-01-15 10:03:23,安住紳一郎の日曜天国  tbsラジオ    
2023-01-15 10:03:23,おはようございます      安住アナおかえりなさい 0′ ‵0   
2023-01-15 10:03:24,まだまだ無理なさらぬよう
2023-01-15 10:03:24,安住さんお帰りなさい 鼻声だけど元気そうで良かった
2023-01-15 10:03:24,喉の違和感から東野英治郎みたいな喋り方がブームになっている局長待遇
2023-01-15 10:03:24, 0 tbsラジオ もう   am0じゃないのか   そして 安住さん 声がやはりちょっと 無理しないでください あ おはようございます
2023-01-15 10:03:24,安住さん おはようございます  まだお声が辛そうですね  
2023-01-15 10:03:25,
2023-01-15 10:03:25,鼻声なので東野英治郎さんのモノマネにハマっている安住氏
2023-01-15 10:03:25,
2023-01-15 10:03:27,鼻が詰まっているので東野英治郎のものまねに凝っている副部長
2023-01-15 10:03:29, 白い巨  
2023-01-15 10:03:29,おはようございます 安住さん おかえりなさい 
2023-01-15 10:03:30,安住紳一郎の日曜天国  tbsラジオ  0 0 0 日0 0 0 0      
2023-01-15 10:03:31,水戸黄門   
2023-01-15 10:03:31,喉が辛そうですね  コロナ後遺症ありませんように
2023-01-15 10:03:32,そして中澤アナわ  やはり優しい
2023-01-15 10:03:32,また古いネタを
2023-01-15 10:03:33,うーん 東野さんはもっと高い声ですね 
2023-01-15 10:03:34,期間限定www 
2023-01-15 10:03:34,水谷豊さんにも似てるわ 
2023-01-15 10:03:35,鼻声だけど復帰直後に比べるとだいぶ戻ってきたね よかった東野英治郎とか古いな 例えがw 
2023-01-15 10:03:35,コロナ明けで鼻声の安住氏 白い巨塔の東野英治郎さんみたいな喋り声  東野英治郎さんのモノマネがマイブーム おかえりなさい
2023-01-15 10:03:36,水戸黄門の方しかわからない       
2023-01-15 10:03:36,まだやるのかよwwww 
2023-01-15 10:03:36,安住さーん お声が
2023-01-15 10:03:37,コロナなめたらあかんわ
2023-01-15 10:03:38, gaoqiaoren序の口ではなくピークを過ぎたのだと信じてます 
2023-01-15 10:03:38,おはようございます おかえり 私たちの王様
2023-01-15 10:03:39, 白い巨塔 の田宮二郎版w 
2023-01-15 10:03:39,安住氏 お帰りなさい みんな待ってましたよー
2023-01-15 10:03:39,東野英治路w 
2023-01-15 10:03:40,安住紳一郎の日曜天国  tbsラジオ    
2023-01-15 10:03:41,財前くん    by安住局長待遇   
2023-01-15 10:03:41,まだやるw 
2023-01-15 10:03:41,いや 元ネタが 
2023-01-15 10:03:43,東野英治郎だいぶお気に入りのようでw 
2023-01-15 10:03:43,ザイゼンクン
2023-01-15 10:03:44,安住さんおかえりなさい
2023-01-15 10:03:44,おはようございます そしておかえりなさい よかったよかった  
2023-01-15 10:03:44,安住アナ 0週間ぶりに復帰 まだ 鼻声だなぁ 
2023-01-15 10:03:45,安住紳一郎の日曜天国│tbsラジオ  
2023-01-15 10:03:45,おはようございます 安住さん復帰も お声がちょっと違う 
2023-01-15 10:03:45,東野英治郎 古いわwww 
2023-01-15 10:03:45,安住さんまだ鼻声
2023-01-15 10:03:46,ラジオから安住さんの声だ    良かった
2023-01-15 10:03:47,第一外科部長モノマネが気に入っちゃったw 
2023-01-15 10:03:49,無理しなくていいんよ  去年は帯番組で疲れてたんだからもっと休んで 
2023-01-15 10:03:49,思ってねだろ 笑 
2023-01-15 10:03:50,発熱のみパターンか 
2023-01-15 10:03:51,私たちの王様シン殿おはようございます amp おかえりなさい まだまだ続く ものまねタイム笑
2023-01-15 10:03:52,口調は似てるけど 声はどうかな  
2023-01-15 10:03:52,居島一平さんみたいなブームw 東野英治郎モノマネ ということでお帰りなさいませ 
2023-01-15 10:03:52,局長 待遇 おかえりなさい急なモノマネブーム到来は何よりですw 
2023-01-15 10:03:53,東教授か   
2023-01-15 10:03:53,白い巨塔  
2023-01-15 10:03:53, 
2023-01-15 10:03:54,安住さん ラジオだと鼻声なのがよく分かるわ  コロナ やっぱり色々と症状が長引くのね 
2023-01-15 10:03:55,赤 珠緒さん みのもんたさんのダンシングオールナイト 
2023-01-15 10:03:56,見たことないけど東野英治郎さんって言ったら最初に出るの水戸黄門じゃない そこ選ぶのかーいって
2023-01-15 10:03:56,鼻声安住さんおはようございます
2023-01-15 10:03:56,何か声が変ですね 笑  安住紳一郎の日曜天国│tbsラジオ    
